season,season_type,game_type,week,espn_week,game_id,espn_game_id,gameday,game_date,gametime,kickoff,kickoff_utc,home_team,away_team,home_team_name,away_team_name,home_score,away_score,completed,status,status_detail,neutral_site,venue,roof,surface,spread_line,total_line,home_moneyline,away_moneyline,source,ingested_at
2025,2,REG,16,16,2025_16_SF_IND,401772824,2025-12-23,2025-12-23,01:15Z,2025-12-23T01:15:00Z,2025-12-23T01:15:00Z,IND,SF,Indianapolis Colts,San Francisco 49ers,27,48,True,STATUS_FINAL,Final,False,Lucas Oil Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:40.708456+00:00
2025,2,REG,17,17,2025_17_DAL_WAS,401772710,2025-12-25,2025-12-25,18:00Z,2025-12-25T18:00:00Z,2025-12-25T18:00:00Z,WAS,DAL,Washington Commanders,Dallas Cowboys,23,30,True,STATUS_FINAL,Final,False,Northwest Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.618674+00:00
2025,2,REG,17,17,2025_17_DET_MIN,401772711,2025-12-25,2025-12-25,21:30Z,2025-12-25T21:30:00Z,2025-12-25T21:30:00Z,MIN,DET,Minnesota Vikings,Detroit Lions,23,10,True,STATUS_FINAL,Final,False,U.S. Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.618674+00:00
2025,2,REG,17,17,2025_17_DEN_KC,401772622,2025-12-26,2025-12-26,01:15Z,2025-12-26T01:15:00Z,2025-12-26T01:15:00Z,KC,DEN,Kansas City Chiefs,Denver Broncos,13,20,True,STATUS_FINAL,Final,False,GEHA Field at Arrowhead Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619186+00:00
2025,2,REG,17,17,2025_17_HOU_LAC,401772951,2025-12-27,2025-12-27,21:30Z,2025-12-27T21:30:00Z,2025-12-27T21:30:00Z,LAC,HOU,Los Angeles Chargers,Houston Texans,16,20,True,STATUS_FINAL,Final,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619207+00:00
2025,2,REG,17,17,2025_17_BAL_GB,401772953,2025-12-28,2025-12-28,01:00Z,2025-12-28T01:00:00Z,2025-12-28T01:00:00Z,GB,BAL,Green Bay Packers,Baltimore Ravens,24,41,True,STATUS_FINAL,Final,False,Lambeau Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619207+00:00
2025,2,REG,17,17,2025_17_ARI_CIN,401772954,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,CIN,ARI,Cincinnati Bengals,Arizona Cardinals,37,14,True,STATUS_FINAL,Final,False,Paycor Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619207+00:00
2025,2,REG,17,17,2025_17_JAX_IND,401772915,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,IND,JAX,Indianapolis Colts,Jacksonville Jaguars,17,23,True,STATUS_FINAL,Final,False,Lucas Oil Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_NE_NYJ,401772808,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,NYJ,NE,New York Jets,New England Patriots,10,42,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_NO_TEN,401772809,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,TEN,NO,Tennessee Titans,New Orleans Saints,26,34,True,STATUS_FINAL,Final,False,Nissan Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619207+00:00
2025,2,REG,17,17,2025_17_PIT_CLE,401772807,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,CLE,PIT,Cleveland Browns,Pittsburgh Steelers,13,6,True,STATUS_FINAL,Final,False,Huntington Bank Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619207+00:00
2025,2,REG,17,17,2025_17_SEA_CAR,401772952,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,CAR,SEA,Carolina Panthers,Seattle Seahawks,10,27,True,STATUS_FINAL,Final,False,Bank of America Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_TB_MIA,401772916,2025-12-28,2025-12-28,18:00Z,2025-12-28T18:00:00Z,2025-12-28T18:00:00Z,MIA,TB,Miami Dolphins,Tampa Bay Buccaneers,20,17,True,STATUS_FINAL,Final,False,Hard Rock Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_NYG_LV,401772950,2025-12-28,2025-12-28,21:05Z,2025-12-28T21:05:00Z,2025-12-28T21:05:00Z,LV,NYG,Las Vegas Raiders,New York Giants,10,34,True,STATUS_FINAL,Final,False,Allegiant Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_PHI_BUF,401772917,2025-12-28,2025-12-28,21:25Z,2025-12-28T21:25:00Z,2025-12-28T21:25:00Z,BUF,PHI,Buffalo Bills,Philadelphia Eagles,12,13,True,STATUS_FINAL,Final,False,Highmark Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.619735+00:00
2025,2,REG,17,17,2025_17_CHI_SF,401772935,2025-12-29,2025-12-29,01:20Z,2025-12-29T01:20:00Z,2025-12-29T01:20:00Z,SF,CHI,San Francisco 49ers,Chicago Bears,42,38,True,STATUS_FINAL,Final,False,Levi's Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.620265+00:00
2025,2,REG,17,17,2025_17_LAR_ATL,401772825,2025-12-30,2025-12-30,01:15Z,2025-12-30T01:15:00Z,2025-12-30T01:15:00Z,ATL,LAR,Atlanta Falcons,Los Angeles Rams,27,24,True,STATUS_FINAL,Final,False,Mercedes-Benz Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:41.620335+00:00
2025,2,REG,18,18,2025_18_CAR_TB,401772969,2026-01-03,2026-01-03,21:30Z,2026-01-03T21:30:00Z,2026-01-03T21:30:00Z,TB,CAR,Tampa Bay Buccaneers,Carolina Panthers,16,14,True,STATUS_FINAL,Final,False,Raymond James Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_SEA_SF,401772961,2026-01-04,2026-01-04,01:00Z,2026-01-04T01:00:00Z,2026-01-04T01:00:00Z,SF,SEA,San Francisco 49ers,Seattle Seahawks,3,13,True,STATUS_FINAL,Final,False,Levi's Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_CLE_CIN,401772964,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,CIN,CLE,Cincinnati Bengals,Cleveland Browns,18,20,True,STATUS_FINAL,Final,False,Paycor Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_DAL_NYG,401772963,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,NYG,DAL,New York Giants,Dallas Cowboys,34,17,True,STATUS_FINAL,Final,False,MetLife Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_GB_MIN,401772968,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,MIN,GB,Minnesota Vikings,Green Bay Packers,16,3,True,STATUS_FINAL,Final,False,U.S. Bank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_IND_HOU,401772962,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,HOU,IND,Houston Texans,Indianapolis Colts,38,30,True,STATUS_FINAL,Final,False,NRG Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_NO_ATL,401772966,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,ATL,NO,Atlanta Falcons,New Orleans Saints,19,17,True,STATUS_FINAL,Final,False,Mercedes-Benz Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_TEN_JAX,401772970,2026-01-04,2026-01-04,18:00Z,2026-01-04T18:00:00Z,2026-01-04T18:00:00Z,JAX,TEN,Jacksonville Jaguars,Tennessee Titans,41,7,True,STATUS_FINAL,Final,False,EverBank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.649419+00:00
2025,2,REG,18,18,2025_18_ARI_LAR,401772955,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,LAR,ARI,Los Angeles Rams,Arizona Cardinals,37,20,True,STATUS_FINAL,Final,False,SoFi Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_DET_CHI,401772965,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,CHI,DET,Chicago Bears,Detroit Lions,16,19,True,STATUS_FINAL,Final,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_KC_LV,401772957,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,LV,KC,Las Vegas Raiders,Kansas City Chiefs,14,12,True,STATUS_FINAL,Final,False,Allegiant Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_LAC_DEN,401772956,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,DEN,LAC,Denver Broncos,Los Angeles Chargers,19,3,True,STATUS_FINAL,Final,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_MIA_NE,401772958,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,NE,MIA,New England Patriots,Miami Dolphins,38,10,True,STATUS_FINAL,Final,False,Gillette Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_NYJ_BUF,401772967,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,BUF,NYJ,Buffalo Bills,New York Jets,35,8,True,STATUS_FINAL,Final,False,Highmark Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_WAS_PHI,401772959,2026-01-04,2026-01-04,21:25Z,2026-01-04T21:25:00Z,2026-01-04T21:25:00Z,PHI,WAS,Philadelphia Eagles,Washington Commanders,17,24,True,STATUS_FINAL,Final,False,Lincoln Financial Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,2,REG,18,18,2025_18_BAL_PIT,401772960,2026-01-05,2026-01-05,01:20Z,2026-01-05T01:20:00Z,2026-01-05T01:20:00Z,PIT,BAL,Pittsburgh Steelers,Baltimore Ravens,26,24,True,STATUS_FINAL,Final,False,Acrisure Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:42.650419+00:00
2025,3,WC,19,1,2025_19_LAR_CAR,401772979,2026-01-10,2026-01-10,21:30Z,2026-01-10T21:30:00Z,2026-01-10T21:30:00Z,CAR,LAR,Carolina Panthers,Los Angeles Rams,31,34,True,STATUS_FINAL,Final,False,Bank of America Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,WC,19,1,2025_19_GB_CHI,401772981,2026-01-11,2026-01-11,01:00Z,2026-01-11T01:00:00Z,2026-01-11T01:00:00Z,CHI,GB,Chicago Bears,Green Bay Packers,31,27,True,STATUS_FINAL,Final,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,WC,19,1,2025_19_BUF_JAX,401772977,2026-01-11,2026-01-11,18:00Z,2026-01-11T18:00:00Z,2026-01-11T18:00:00Z,JAX,BUF,Jacksonville Jaguars,Buffalo Bills,24,27,True,STATUS_FINAL,Final,False,EverBank Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,WC,19,1,2025_19_SF_PHI,401772980,2026-01-11,2026-01-11,21:30Z,2026-01-11T21:30:00Z,2026-01-11T21:30:00Z,PHI,SF,Philadelphia Eagles,San Francisco 49ers,19,23,True,STATUS_FINAL,Final,False,Lincoln Financial Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,WC,19,1,2025_19_LAC_NE,401772978,2026-01-12,2026-01-12,01:15Z,2026-01-12T01:15:00Z,2026-01-12T01:15:00Z,NE,LAC,New England Patriots,Los Angeles Chargers,16,3,True,STATUS_FINAL,Final,False,Gillette Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,WC,19,1,2025_19_HOU_PIT,401772976,2026-01-13,2026-01-13,01:15Z,2026-01-13T01:15:00Z,2026-01-13T01:15:00Z,PIT,HOU,Pittsburgh Steelers,Houston Texans,6,30,True,STATUS_FINAL,Final,False,Acrisure Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:43.646478+00:00
2025,3,DIV,20,2,2025_20_BUF_DEN,401772982,2026-01-17,2026-01-17,21:30Z,2026-01-17T21:30:00Z,2026-01-17T21:30:00Z,DEN,BUF,Denver Broncos,Buffalo Bills,33,30,True,STATUS_FINAL,Final/OT,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:44.389455+00:00
2025,3,DIV,20,2,2025_20_SF_SEA,401772984,2026-01-18,2026-01-18,01:00Z,2026-01-18T01:00:00Z,2026-01-18T01:00:00Z,SEA,SF,Seattle Seahawks,San Francisco 49ers,41,6,True,STATUS_FINAL,Final,False,Lumen Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:44.389455+00:00
2025,3,DIV,20,2,2025_20_HOU_NE,401772983,2026-01-18,2026-01-18,20:00Z,2026-01-18T20:00:00Z,2026-01-18T20:00:00Z,NE,HOU,New England Patriots,Houston Texans,28,16,True,STATUS_FINAL,Final,False,Gillette Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:44.389455+00:00
2025,3,DIV,20,2,2025_20_LAR_CHI,401772985,2026-01-18,2026-01-18,23:30Z,2026-01-18T23:30:00Z,2026-01-18T23:30:00Z,CHI,LAR,Chicago Bears,Los Angeles Rams,17,20,True,STATUS_FINAL,Final/OT,False,Soldier Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:44.389455+00:00
2025,3,CON,21,3,2025_21_NE_DEN,401772986,2026-01-25,2026-01-25,20:00Z,2026-01-25T20:00:00Z,2026-01-25T20:00:00Z,DEN,NE,Denver Broncos,New England Patriots,7,10,True,STATUS_FINAL,Final,False,Empower Field at Mile High,,,,,,,espn_site_scoreboard,2026-04-28T22:54:45.217301+00:00
2025,3,CON,21,3,2025_21_LAR_SEA,401772987,2026-01-25,2026-01-25,23:30Z,2026-01-25T23:30:00Z,2026-01-25T23:30:00Z,SEA,LAR,Seattle Seahawks,Los Angeles Rams,31,27,True,STATUS_FINAL,Final,False,Lumen Field,,,,,,,espn_site_scoreboard,2026-04-28T22:54:45.217825+00:00
2025,3,SB,22,4,2025_22_NFC_AFC,401831718,2026-02-04,2026-02-04,01:00Z,2026-02-04T01:00:00Z,2026-02-04T01:00:00Z,AFC,NFC,AFC,NFC,52,66,True,STATUS_FINAL,Final,True,Moscone Center,,,,,,,espn_site_scoreboard,2026-04-28T22:54:46.062942+00:00
2025,3,SB,22,5,2025_22_SEA_NE,401772988,2026-02-08,2026-02-08,23:30Z,2026-02-08T23:30:00Z,2026-02-08T23:30:00Z,NE,SEA,New England Patriots,Seattle Seahawks,13,29,True,STATUS_FINAL,Final,True,Levi's Stadium,,,,,,,espn_site_scoreboard,2026-04-28T22:54:46.782531+00:00
