season,week,game_id,home_game_date,home_team,away_team,home_points_for,away_points_for,point_diff,winner,home_prior_pf_avg_3,home_prior_pa_avg_3,home_prior_win_pct_3,home_prior_off_epa_per_play_3,home_prior_off_success_rate_3,home_prior_off_pass_rate_3,home_prior_off_expected_pass_rate_3,home_prior_def_success_rate_allowed_3,home_prior_def_epa_per_play_3,home_prior_off_total_plays_3,home_prior_pf_avg_5,home_prior_pa_avg_5,home_prior_win_pct_5,home_prior_off_epa_per_play_5,home_prior_off_success_rate_5,home_prior_off_pass_rate_5,home_prior_off_expected_pass_rate_5,home_prior_def_success_rate_allowed_5,home_prior_def_epa_per_play_5,home_prior_off_total_plays_5,away_prior_pf_avg_3,away_prior_pa_avg_3,away_prior_win_pct_3,away_prior_off_epa_per_play_3,away_prior_off_success_rate_3,away_prior_off_pass_rate_3,away_prior_off_expected_pass_rate_3,away_prior_def_success_rate_allowed_3,away_prior_def_epa_per_play_3,away_prior_off_total_plays_3,away_prior_pf_avg_5,away_prior_pa_avg_5,away_prior_win_pct_5,away_prior_off_epa_per_play_5,away_prior_off_success_rate_5,away_prior_off_pass_rate_5,away_prior_off_expected_pass_rate_5,away_prior_def_success_rate_allowed_5,away_prior_def_epa_per_play_5,away_prior_off_total_plays_5,home_minus_away_pf_avg_3,home_minus_away_pa_avg_3,home_minus_away_win_pct_3,home_minus_away_off_epa_per_play_3,home_minus_away_off_success_rate_3,home_minus_away_off_pass_rate_3,home_minus_away_off_expected_pass_rate_3,home_minus_away_def_success_rate_allowed_3,home_minus_away_def_epa_per_play_3,home_minus_away_off_total_plays_3,home_minus_away_pf_avg_5,home_minus_away_pa_avg_5,home_minus_away_win_pct_5,home_minus_away_off_epa_per_play_5,home_minus_away_off_success_rate_5,home_minus_away_off_pass_rate_5,home_minus_away_off_expected_pass_rate_5,home_minus_away_def_success_rate_allowed_5,home_minus_away_def_epa_per_play_5,home_minus_away_off_total_plays_5,home_moneyline_prob,away_moneyline_prob,moneyline_prob_diff,spread_line,total_line,home_rest,away_rest,rest_diff,home_player_stats_team_qb_pass_yards,home_player_stats_team_qb_pass_tds,home_player_stats_team_qb_completions,home_player_stats_team_qb_attempts,home_player_stats_team_qb_completion_pct,home_player_stats_team_rb_rush_yards,home_player_stats_team_rb_rush_tds,home_player_stats_team_rb_receptions,home_player_stats_team_rb_receiving_yards,home_player_stats_team_wr_targets,home_player_stats_team_wr_receptions,home_player_stats_team_wr_receiving_yards,home_player_stats_team_wr_receiving_tds,away_player_stats_team_qb_pass_yards,away_player_stats_team_qb_pass_tds,away_player_stats_team_qb_completions,away_player_stats_team_qb_attempts,away_player_stats_team_qb_completion_pct,away_player_stats_team_rb_rush_yards,away_player_stats_team_rb_rush_tds,away_player_stats_team_rb_receptions,away_player_stats_team_rb_receiving_yards,away_player_stats_team_wr_targets,away_player_stats_team_wr_receptions,away_player_stats_team_wr_receiving_yards,away_player_stats_team_wr_receiving_tds,has_home_team,home_elo_pre,away_elo_pre,elo_diff_pre,home_elo_post,away_elo_post,home_rolling_pf_3,home_rolling_pa_3,home_rolling_win_pct_3,home_rolling_pf_5,home_rolling_pa_5,home_rolling_win_pct_5,home_rolling_pf_10,home_rolling_pa_10,home_rolling_win_pct_10,away_rolling_pf_3,away_rolling_pa_3,away_rolling_win_pct_3,away_rolling_pf_5,away_rolling_pa_5,away_rolling_win_pct_5,away_rolling_pf_10,away_rolling_pa_10,away_rolling_win_pct_10,home_win
2023,15,2023_15_MIN_CIN,2023-12-16,CIN,MIN,27.0,24.0,3.0,CIN,26.0,20.333333333333332,0.6666666666666666,,,,,,,,25.0,25.0,0.4,,,,,,,,11.0,11.0,0.3333333333333333,,,,,,,,18.2,16.0,0.6,,,,,,,,15.0,9.333333333333332,0.3333333333333333,,,,,,,,6.800000000000001,9.0,-0.19999999999999996,,,,,,,,0.6363636363636364,0.40816326530612246,0.2282003710575139,3.0,41.5,6,6,0,324.0,2.0,29.0,42.0,0.6904761904761905,80.0,1.0,7.0,44.0,33.0,22.0,280.0,2.0,303.0,2.0,26.0,33.0,0.7878787878787878,133.0,1.0,3.0,25.0,28.0,23.0,278.0,2.0,True,1609.0911452630157,1556.268748231907,52.82239703110872,1622.6771549114426,1542.6827385834802,26.0,20.333333333333332,0.6666666666666666,25.0,25.0,0.4,23.4,22.0,0.6,11.0,11.0,0.3333333333333333,18.2,16.0,0.6,19.7,16.0,0.7,True
2023,15,2023_15_NYG_NO,2023-12-17,NO,NYG,24.0,6.0,18.0,NO,23.666666666666668,21.0,0.3333333333333333,,,,,,,,22.8,21.4,0.4,,,,,,,,21.666666666666668,16.0,1.0,,,,,,,,17.6,25.4,0.6,,,,,,,,2.0,5.0,-0.6666666666666667,,,,,,,,5.199999999999999,-4.0,-0.19999999999999996,,,,,,,,0.7142857142857143,0.32786885245901637,0.38641686182669793,6.0,39.5,7,6,1,218.0,3.0,23.0,28.0,0.8214285714285714,90.0,0.0,6.0,46.0,22.0,17.0,172.0,3.0,190.0,0.0,22.0,38.0,0.5789473684210527,24.0,0.0,7.0,40.0,25.0,15.0,150.0,0.0,True,1472.1068674742328,1444.5211965687963,27.585670905436473,1486.8391631466866,1429.7889008963425,23.666666666666668,21.0,0.3333333333333333,22.8,21.4,0.4,23.2,21.1,0.4,21.666666666666668,16.0,1.0,17.6,25.4,0.6,14.0,21.6,0.4,True
2023,15,2023_15_NYJ_MIA,2023-12-17,MIA,NYJ,30.0,0.0,30.0,MIA,35.333333333333336,18.666666666666668,0.6666666666666666,,,,,,,,28.0,18.0,0.6,,,,,,,,17.0,17.666666666666668,0.3333333333333333,,,,,,,,13.8,20.2,0.2,,,,,,,,18.333333333333336,1.0,0.3333333333333333,,,,,,,,14.2,-2.1999999999999993,0.39999999999999997,,,,,,,,0.7752808988764045,0.26666666666666666,0.5086142322097378,7.5,36.0,6,7,-1,228.0,1.0,23.0,26.0,0.8846153846153846,79.0,2.0,6.0,32.0,19.0,17.0,196.0,1.0,136.0,0.0,18.0,37.0,0.4864864864864865,24.0,0.0,4.0,23.0,28.0,14.0,113.0,0.0,True,1552.7756484839758,1384.0843150326657,168.69133345131013,1561.5650309303821,1375.2949325862594,35.333333333333336,18.666666666666668,0.6666666666666666,28.0,18.0,0.6,28.1,22.3,0.6,17.0,17.666666666666668,0.3333333333333333,13.8,20.2,0.2,15.9,19.6,0.4,True
2023,15,2023_15_PHI_SEA,2023-12-18,SEA,PHI,20.0,17.0,3.0,SEA,21.333333333333332,33.333333333333336,0.0,,,,,,,,21.8,28.6,0.2,,,,,,,,23.0,36.333333333333336,0.3333333333333333,,,,,,,,23.6,29.8,0.6,,,,,,,,-1.6666666666666679,-3.0,-0.3333333333333333,,,,,,,,-1.8000000000000007,-1.1999999999999993,-0.39999999999999997,,,,,,,,0.3389830508474576,0.7041420118343196,-0.36515896098686196,-5.0,46.0,8,8,0,208.0,1.0,22.0,33.0,0.6666666666666666,102.0,1.0,3.0,26.0,28.0,19.0,182.0,1.0,143.0,0.0,17.0,31.0,0.5483870967741935,95.0,0.0,2.0,1.0,26.0,15.0,142.0,0.0,True,1494.0862102142073,1665.3380994296324,-171.25188921542508,1517.390484097007,1642.0338255468328,21.333333333333332,33.333333333333336,0.0,21.8,28.6,0.2,19.3,23.0,0.4,23.0,36.333333333333336,0.3333333333333333,23.6,29.8,0.6,25.8,26.2,0.7,True
2023,15,2023_15_PIT_IND,2023-12-16,IND,PIT,30.0,13.0,17.0,IND,24.0,27.333333333333332,0.6666666666666666,,,,,,,,21.8,20.2,0.8,,,,,,,,14.666666666666666,18.333333333333332,0.3333333333333333,,,,,,,,15.4,17.4,0.4,,,,,,,,9.333333333333334,9.0,0.3333333333333333,,,,,,,,6.4,2.8000000000000007,0.4,,,,,,,,0.5495495495495496,0.49504950495049505,0.05450004459905455,1.5,41.5,6,9,-3,215.0,3.0,18.0,28.0,0.6428571428571429,170.0,0.0,5.0,30.0,22.0,13.0,185.0,2.0,172.0,1.0,18.0,26.0,0.6923076923076923,73.0,0.0,5.0,28.0,20.0,13.0,144.0,1.0,True,1446.9973911119368,1537.739577017351,-90.74218590541409,1467.0837286466235,1517.6532394826643,24.0,27.333333333333332,0.6666666666666666,21.8,20.2,0.8,24.0,26.0,0.5,14.666666666666666,18.333333333333332,0.3333333333333333,15.4,17.4,0.4,15.4,18.0,0.5,True
2023,15,2023_15_SF_ARI,2023-12-17,ARI,SF,29.0,45.0,-16.0,SF,18.0,22.666666666666668,0.3333333333333333,,,,,,,,15.8,23.6,0.4,,,,,,,,33.666666666666664,16.0,1.0,,,,,,,,32.4,13.0,1.0,,,,,,,,-15.666666666666664,6.666666666666668,-0.6666666666666667,,,,,,,,-16.599999999999998,10.600000000000001,-0.6,,,,,,,,0.16,0.8823529411764706,-0.7223529411764705,-12.5,48.0,14,7,7,211.0,1.0,26.0,39.0,0.6666666666666666,177.0,2.0,7.0,19.0,29.0,19.0,192.0,1.0,262.0,4.0,18.0,28.0,0.6428571428571429,135.0,1.0,5.0,72.0,19.0,11.0,164.0,2.0,True,1364.246566937848,1697.8314353155874,-333.58486837773944,1360.1559561343365,1701.922046119099,18.0,22.666666666666668,0.3333333333333333,15.8,23.6,0.4,15.8,26.4,0.2,33.666666666666664,16.0,1.0,32.4,13.0,1.0,29.0,16.3,0.7,False
2023,15,2023_15_TB_GB,2023-12-17,GB,TB,20.0,34.0,-14.0,TB,26.0,21.666666666666668,0.6666666666666666,,,,,,,,24.0,21.6,0.6,,,,,,,,23.333333333333332,23.333333333333332,0.6666666666666666,,,,,,,,20.8,20.6,0.6,,,,,,,,2.666666666666668,-1.6666666666666643,0.0,,,,,,,,3.1999999999999993,1.0,0.0,,,,,,,,0.6855345911949685,0.35714285714285715,0.32839173405211136,4.0,41.5,6,7,-1,284.0,2.0,29.0,39.0,0.7435897435897436,59.0,0.0,6.0,12.0,28.0,22.0,265.0,2.0,381.0,4.0,22.0,28.0,0.7857142857142857,102.0,0.0,2.0,50.0,25.0,20.0,331.0,3.0,True,1534.8639337089387,1505.7079235765584,29.15601013238029,1517.5243927804675,1523.0474645050297,26.0,21.666666666666668,0.6666666666666666,24.0,21.6,0.6,20.0,20.5,0.4,23.333333333333332,23.333333333333332,0.6666666666666666,20.8,20.6,0.6,20.4,21.1,0.4,False
2023,15,2023_15_WAS_LA,2023-12-17,LAR,WAS,28.0,20.0,8.0,LAR,34.666666666666664,23.333333333333332,0.6666666666666666,,,,,,,,24.8,21.2,0.6,,,,,,,,14.666666666666666,40.333333333333336,0.0,,,,,,,,18.0,33.4,0.2,,,,,,,,20.0,-17.000000000000004,0.6666666666666666,,,,,,,,6.800000000000001,-12.2,0.39999999999999997,,,,,,,,0.7487437185929648,0.29411764705882354,0.4546260715341413,6.5,48.5,7,14,-7,,,,,,,,,,,,,,226.0,3.0,19.0,36.0,0.5277777777777778,48.0,0.0,5.0,20.0,28.0,14.0,206.0,3.0,True,1505.1689628382449,1401.841113194139,103.32784964410575,1516.546038128682,1390.4640379037019,34.666666666666664,23.333333333333332,0.6666666666666666,24.8,21.2,0.6,23.0,22.8,0.5,14.666666666666666,40.333333333333336,0.0,18.0,33.4,0.2,20.3,30.9,0.2,True
2023,16,2023_16_ARI_CHI,2023-12-24,CHI,ARI,27.0,16.0,11.0,CHI,19.0,14.333333333333334,0.6666666666666666,,,,,,,,19.8,17.4,0.6,,,,,,,,22.333333333333332,30.666666666666668,0.3333333333333333,,,,,,,,21.6,27.2,0.4,,,,,,,,-3.333333333333332,-16.333333333333336,0.3333333333333333,,,,,,,,-1.8000000000000007,-9.8,0.19999999999999996,,,,,,,,0.6855345911949685,0.35714285714285715,0.32839173405211136,4.5,42.0,7,7,0,170.0,1.0,15.0,27.0,0.5555555555555556,153.0,1.0,4.0,25.0,17.0,11.0,145.0,1.0,230.0,2.0,24.0,38.0,0.631578947368421,55.0,0.0,12.0,107.0,23.0,12.0,123.0,1.0,True,1370.84736938768,1360.1559561343365,10.691413253343399,1386.3551669640283,1344.6481585579882,19.0,14.333333333333334,0.6666666666666666,19.8,17.4,0.6,21.2,19.2,0.5,22.333333333333332,30.666666666666668,0.3333333333333333,21.6,27.2,0.4,17.1,27.4,0.2,True
2023,16,2023_16_BAL_SF,2023-12-25,SF,BAL,19.0,33.0,-14.0,BAL,38.333333333333336,21.333333333333332,1.0,,,,,,,,34.6,18.2,1.0,,,,,,,,26.666666666666668,16.0,1.0,,,,,,,,29.0,20.2,0.8,,,,,,,,11.666666666666668,5.333333333333332,0.0,,,,,,,,5.600000000000001,-2.0,0.19999999999999996,,,,,,,,0.7752808988764045,0.26666666666666666,0.5086142322097378,6.5,47.5,8,8,0,336.0,1.0,26.0,46.0,0.5652173913043478,103.0,1.0,6.0,28.0,32.0,19.0,303.0,1.0,252.0,2.0,23.0,35.0,0.6571428571428571,57.0,1.0,4.0,70.0,29.0,19.0,182.0,2.0,True,1701.922046119099,1614.537347235645,87.3846988834539,1681.98059435795,1634.478798996794,38.333333333333336,21.333333333333332,1.0,34.6,18.2,1.0,30.0,17.6,0.7,26.666666666666668,16.0,1.0,29.0,20.2,0.8,28.5,16.7,0.8,False
2023,16,2023_16_BUF_LAC,2023-12-23,LAC,BUF,22.0,24.0,-2.0,BUF,11.333333333333334,29.0,0.3333333333333333,,,,,,,,12.8,26.0,0.2,,,,,,,,28.333333333333332,21.333333333333332,0.6666666666666666,,,,,,,,27.8,18.8,0.6,,,,,,,,-17.0,7.666666666666668,-0.3333333333333333,,,,,,,,-15.0,7.199999999999999,-0.39999999999999997,,,,,,,,0.15384615384615385,0.8888888888888888,-0.735042735042735,-13.0,44.5,9,6,3,215.0,0.0,23.0,33.0,0.696969696969697,64.0,0.0,4.0,25.0,27.0,19.0,190.0,0.0,237.0,1.0,15.0,21.0,0.7142857142857143,90.0,0.0,0.0,0.0,21.0,15.0,237.0,1.0,True,1445.8005056864129,1643.751178156483,-197.95067247007023,1438.0432906842332,1651.5083931586628,11.333333333333334,29.0,0.3333333333333333,12.8,26.0,0.2,19.3,24.1,0.3,28.333333333333332,21.333333333333332,0.6666666666666666,27.8,18.8,0.6,24.0,19.9,0.5,False
2023,16,2023_16_CIN_PIT,2023-12-23,PIT,CIN,34.0,11.0,23.0,PIT,13.666666666666666,25.0,0.0,,,,,,,,13.4,19.6,0.2,,,,,,,,31.666666666666668,23.0,1.0,,,,,,,,25.0,23.8,0.6,,,,,,,,-18.0,2.0,-1.0,,,,,,,,-11.6,-4.199999999999999,-0.39999999999999997,,,,,,,,0.43478260869565216,0.6078431372549019,-0.17306052855924975,-3.0,39.5,7,7,0,290.0,2.0,17.0,27.0,0.6296296296296297,102.0,1.0,5.0,30.0,19.0,12.0,260.0,2.0,335.0,1.0,28.0,42.0,0.6666666666666666,59.0,0.0,4.0,15.0,34.0,24.0,320.0,1.0,True,1517.6532394826643,1622.6771549114426,-105.02391542877831,1538.3476489954212,1601.9827453986857,13.666666666666666,25.0,0.0,13.4,19.6,0.2,16.1,18.0,0.5,31.666666666666668,23.0,1.0,25.0,23.8,0.6,25.8,21.7,0.7,True
2023,16,2023_16_CLE_HOU,2023-12-24,HOU,CLE,22.0,36.0,-14.0,CLE,15.666666666666666,21.0,0.6666666666666666,,,,,,,,17.8,20.6,0.6,,,,,,,,23.333333333333332,26.666666666666668,0.6666666666666666,,,,,,,,19.0,23.8,0.6,,,,,,,,-7.666666666666666,-5.666666666666668,0.0,,,,,,,,-1.1999999999999993,-3.1999999999999993,0.0,,,,,,,,0.423728813559322,0.6183206106870229,-0.19459179712770092,-3.0,40.0,7,7,0,211.0,2.0,26.0,49.0,0.5306122448979592,56.0,0.0,6.0,35.0,38.0,20.0,176.0,1.0,374.0,3.0,28.0,44.0,0.6363636363636364,58.0,2.0,3.0,3.0,36.0,25.0,371.0,3.0,True,1415.160824910655,1537.9012747570694,-122.74044984641432,1404.5892591774436,1548.4728404902808,15.666666666666666,21.0,0.6666666666666666,17.8,20.6,0.6,21.0,21.6,0.6,23.333333333333332,26.666666666666668,0.6666666666666666,19.0,23.8,0.6,23.3,22.9,0.7,False
2023,16,2023_16_DAL_MIA,2023-12-24,MIA,DAL,22.0,20.0,2.0,MIA,34.0,14.333333333333334,0.6666666666666666,,,,,,,,31.2,13.8,0.8,,,,,,,,28.0,26.333333333333332,0.6666666666666666,,,,,,,,32.4,19.8,0.8,,,,,,,,6.0,-11.999999999999998,0.0,,,,,,,,-1.1999999999999993,-6.0,0.0,,,,,,,,0.5495495495495496,0.49504950495049505,0.05450004459905455,1.5,48.5,7,7,0,293.0,1.0,24.0,37.0,0.6486486486486487,91.0,0.0,3.0,15.0,29.0,19.0,266.0,0.0,253.0,2.0,20.0,32.0,0.625,45.0,0.0,2.0,13.0,28.0,18.0,240.0,2.0,True,1561.5650309303821,1626.1880836402997,-64.6230527099176,1580.507181567205,1607.245933003477,34.0,14.333333333333334,0.6666666666666666,31.2,13.8,0.8,29.1,17.5,0.7,28.0,26.333333333333332,0.6666666666666666,32.4,19.8,0.8,30.7,22.3,0.7,True
2023,16,2023_16_DET_MIN,2023-12-24,MIN,DET,24.0,30.0,-6.0,DET,12.333333333333334,13.0,0.3333333333333333,,,,,,,,16.8,15.8,0.4,,,,,,,,29.333333333333332,24.333333333333332,0.6666666666666666,,,,,,,,28.2,25.6,0.6,,,,,,,,-17.0,-11.333333333333332,-0.3333333333333333,,,,,,,,-11.399999999999999,-9.8,-0.19999999999999996,,,,,,,,0.44642857142857145,0.5967741935483871,-0.15034562211981567,-2.5,47.5,8,8,0,411.0,2.0,22.0,36.0,0.6111111111111112,16.0,1.0,0.0,0.0,34.0,21.0,405.0,2.0,257.0,1.0,30.0,40.0,0.75,135.0,3.0,6.0,34.0,30.0,24.0,223.0,1.0,True,1542.6827385834802,1529.3821961547208,13.3005424287594,1526.0705250090439,1545.994409729157,12.333333333333334,13.0,0.3333333333333333,16.8,15.8,0.4,20.0,17.4,0.6,29.333333333333332,24.333333333333332,0.6666666666666666,28.2,25.6,0.6,27.6,24.8,0.7,False
2023,16,2023_16_GB_CAR,2023-12-24,CAR,GB,30.0,33.0,-3.0,GB,11.0,18.666666666666668,0.3333333333333333,,,,,,,,10.6,21.2,0.2,,,,,,,,23.0,25.666666666666668,0.3333333333333333,,,,,,,,24.2,23.8,0.6,,,,,,,,-12.0,-7.0,0.0,,,,,,,,-13.6,-2.6000000000000014,-0.39999999999999997,,,,,,,,0.3787878787878788,0.6644295302013423,-0.28564165141346354,-3.5,39.5,7,7,0,312.0,2.0,23.0,36.0,0.6388888888888888,46.0,1.0,2.0,13.0,29.0,21.0,299.0,2.0,219.0,2.0,17.0,28.0,0.6071428571428571,143.0,1.0,2.0,7.0,16.0,11.0,168.0,2.0,True,1318.2513755892514,1517.5243927804675,-199.273017191216,1310.5388069347723,1525.2369614349466,11.0,18.666666666666668,0.3333333333333333,10.6,21.2,0.2,13.9,24.6,0.2,23.0,25.666666666666668,0.3333333333333333,24.2,23.8,0.6,20.0,20.5,0.4,False
2023,16,2023_16_IND_ATL,2023-12-24,ATL,IND,29.0,10.0,19.0,ATL,15.0,15.333333333333334,0.3333333333333333,,,,,,,,18.4,17.2,0.4,,,,,,,,25.0,25.0,0.6666666666666666,,,,,,,,22.4,20.2,0.8,,,,,,,,-10.0,-9.666666666666666,-0.3333333333333333,,,,,,,,-4.0,-3.0,-0.4,,,,,,,,0.6078431372549019,0.43478260869565216,0.17306052855924975,3.0,44.0,7,8,-1,229.0,1.0,23.0,33.0,0.696969696969697,167.0,1.0,10.0,76.0,19.0,13.0,153.0,1.0,201.0,0.0,20.0,37.0,0.5405405405405406,61.0,1.0,1.0,15.0,32.0,19.0,186.0,0.0,True,1404.1966147147161,1467.0837286466235,-62.88711393190738,1423.061455178518,1448.2188881828217,15.0,15.333333333333334,0.3333333333333333,18.4,17.2,0.4,19.6,20.1,0.4,25.0,25.0,0.6666666666666666,22.4,20.2,0.8,24.7,24.4,0.6,True
2023,16,2023_16_JAX_TB,2023-12-24,TB,JAX,30.0,12.0,18.0,TB,28.0,21.0,1.0,,,,,,,,23.6,23.4,0.6,,,,,,,,21.666666666666668,29.333333333333332,0.0,,,,,,,,24.6,24.6,0.4,,,,,,,,6.333333333333332,-8.333333333333332,1.0,,,,,,,,-1.0,-1.2000000000000028,0.19999999999999996,,,,,,,,0.4878048780487805,0.5555555555555556,-0.0677506775067751,-2.0,43.0,7,7,0,283.0,2.0,26.0,35.0,0.7428571428571429,64.0,1.0,6.0,38.0,28.0,20.0,245.0,2.0,305.0,2.0,28.0,44.0,0.6363636363636364,14.0,0.0,3.0,19.0,41.0,25.0,286.0,2.0,True,1523.0474645050297,1478.3941264910734,44.65333801395627,1537.0023503603604,1464.4392406357426,28.0,21.0,1.0,23.6,23.4,0.6,21.2,22.2,0.4,21.666666666666668,29.333333333333332,0.0,24.6,24.6,0.4,23.9,23.1,0.6,True
2023,16,2023_16_LV_KC,2023-12-25,KC,LV,14.0,20.0,-6.0,LV,21.0,21.333333333333332,0.3333333333333333,,,,,,,,22.2,20.4,0.4,,,,,,,,26.666666666666668,18.333333333333332,0.3333333333333333,,,,,,,,21.8,17.4,0.4,,,,,,,,-5.666666666666668,3.0,0.0,,,,,,,,0.3999999999999986,3.0,0.0,,,,,,,,0.8571428571428571,0.18518518518518517,0.6719576719576719,11.0,40.5,8,11,-3,235.0,1.0,27.0,44.0,0.6136363636363636,32.0,1.0,7.0,42.0,34.0,21.0,204.0,1.0,62.0,0.0,9.0,21.0,0.42857142857142855,156.0,0.0,1.0,1.0,17.0,8.0,61.0,0.0,True,1690.9220815925787,1453.0632043634773,237.85887722910138,1665.409920471654,1478.575365484402,21.0,21.333333333333332,0.3333333333333333,22.2,20.4,0.4,21.8,18.5,0.6,26.666666666666668,18.333333333333332,0.3333333333333333,21.8,17.4,0.4,20.3,17.9,0.5,False
2023,16,2023_16_NE_DEN,2023-12-24,DEN,NE,23.0,26.0,-3.0,NE,19.333333333333332,23.666666666666668,0.3333333333333333,,,,,,,,21.6,20.6,0.6,,,,,,,,12.666666666666666,17.0,0.3333333333333333,,,,,,,,10.2,14.2,0.2,,,,,,,,6.666666666666666,6.666666666666668,0.0,,,,,,,,11.400000000000002,6.400000000000002,0.39999999999999997,,,,,,,,0.7727272727272727,0.2702702702702703,0.5024570024570024,7.0,37.5,8,7,1,238.0,2.0,25.0,37.0,0.6756756756756757,63.0,1.0,11.0,52.0,21.0,13.0,182.0,2.0,256.0,2.0,25.0,33.0,0.7575757575757576,48.0,0.0,9.0,33.0,20.0,16.0,223.0,1.0,True,1444.547150364578,1420.9165977014973,23.630552663080834,1427.460598120694,1438.0031499453814,19.333333333333332,23.666666666666668,0.3333333333333333,21.6,20.6,0.6,20.4,20.1,0.6,12.666666666666666,17.0,0.3333333333333333,10.2,14.2,0.2,13.1,20.2,0.2,False
2023,16,2023_16_NO_LA,2023-12-21,LAR,NO,30.0,22.0,8.0,LAR,31.666666666666668,25.333333333333332,0.6666666666666666,,,,,,,,29.8,21.2,0.8,,,,,,,,26.666666666666668,15.0,0.6666666666666666,,,,,,,,22.8,19.2,0.4,,,,,,,,5.0,10.333333333333332,0.0,,,,,,,,7.0,2.0,0.4,,,,,,,,0.6855345911949685,0.35714285714285715,0.32839173405211136,4.0,45.5,4,4,0,,,,,,,,,,,,,,319.0,3.0,27.0,40.0,0.675,27.0,0.0,6.0,21.0,33.0,21.0,298.0,3.0,True,1516.546038128682,1486.8391631466866,29.706874981995497,1531.1813101135604,1472.2038911618083,31.666666666666668,25.333333333333332,0.6666666666666666,29.8,21.2,0.8,22.9,22.5,0.5,26.666666666666668,15.0,0.6666666666666666,22.8,19.2,0.4,24.7,19.1,0.5,True
2023,16,2023_16_NYG_PHI,2023-12-25,PHI,NYG,33.0,25.0,8.0,PHI,16.333333333333332,31.666666666666668,0.0,,,,,,,,21.4,29.2,0.4,,,,,,,,13.333333333333334,17.666666666666668,0.6666666666666666,,,,,,,,17.6,24.2,0.6,,,,,,,,2.9999999999999982,14.0,-0.6666666666666666,,,,,,,,3.799999999999997,5.0,-0.19999999999999996,,,,,,,,0.9,0.14285714285714285,0.7571428571428571,14.0,41.0,7,8,-1,301.0,1.0,24.0,38.0,0.631578947368421,136.0,1.0,3.0,38.0,33.0,21.0,263.0,1.0,188.0,1.0,16.0,32.0,0.5,80.0,1.0,4.0,7.0,20.0,12.0,181.0,1.0,True,1642.0338255468328,1429.7889008963425,212.24492465049025,1649.3177729239385,1422.5049535192368,16.333333333333332,31.666666666666668,0.0,21.4,29.2,0.4,24.1,25.1,0.6,13.333333333333334,17.666666666666668,0.6666666666666666,17.6,24.2,0.6,14.3,21.6,0.4,True
2023,16,2023_16_SEA_TEN,2023-12-24,TEN,SEA,17.0,20.0,-3.0,SEA,24.0,25.666666666666668,0.3333333333333333,,,,,,,,20.6,24.2,0.4,,,,,,,,23.666666666666668,28.666666666666668,0.3333333333333333,,,,,,,,20.0,26.8,0.2,,,,,,,,0.33333333333333215,-3.0,0.0,,,,,,,,0.6000000000000014,-2.6000000000000014,0.2,,,,,,,,0.4166666666666667,0.6240601503759399,-0.20739348370927319,-3.0,42.0,7,6,1,152.0,0.0,18.0,26.0,0.6923076923076923,128.0,1.0,6.0,38.0,18.0,13.0,126.0,1.0,227.0,2.0,25.0,36.0,0.6944444444444444,56.0,0.0,2.0,-2.0,32.0,23.0,229.0,2.0,True,1433.4709348548245,1517.390484097007,-83.91954924218248,1421.2621300711628,1529.5992888806686,24.0,25.666666666666668,0.3333333333333333,20.6,24.2,0.4,18.5,23.1,0.3,23.666666666666668,28.666666666666668,0.3333333333333333,20.0,26.8,0.2,18.9,24.4,0.4,False
2023,16,2023_16_WAS_NYJ,2023-12-24,NYJ,WAS,30.0,28.0,2.0,NYJ,12.666666666666666,16.333333333333332,0.3333333333333333,,,,,,,,11.4,23.0,0.2,,,,,,,,15.0,39.333333333333336,0.0,,,,,,,,18.0,35.6,0.0,,,,,,,,-2.333333333333334,-23.000000000000004,0.3333333333333333,,,,,,,,-6.6,-12.600000000000001,0.2,,,,,,,,0.6240601503759399,0.4166666666666667,0.20739348370927319,3.0,36.5,7,7,0,217.0,1.0,27.0,49.0,0.5510204081632653,138.0,2.0,12.0,96.0,29.0,15.0,121.0,1.0,156.0,1.0,16.0,35.0,0.45714285714285713,88.0,3.0,2.0,9.0,29.0,14.0,147.0,1.0,True,1375.2949325862594,1390.4640379037019,-15.169105317442472,1391.9930521700644,1373.7659183198969,12.666666666666666,16.333333333333332,0.3333333333333333,11.4,23.0,0.2,13.9,20.3,0.4,15.0,39.333333333333336,0.0,18.0,35.6,0.0,19.2,30.3,0.2,True
2023,17,2023_17_ARI_PHI,2023-12-31,PHI,ARI,31.0,35.0,-4.0,ARI,21.0,26.0,0.3333333333333333,,,,,,,,23.8,30.8,0.4,,,,,,,,23.0,27.333333333333332,0.3333333333333333,,,,,,,,19.8,28.0,0.2,,,,,,,,-2.0,-1.3333333333333321,0.0,,,,,,,,4.0,2.8000000000000007,0.2,,,,,,,,0.8823529411764706,0.16,0.7223529411764705,12.0,48.0,6,7,-1,167.0,3.0,18.0,23.0,0.782608695652174,66.0,0.0,5.0,20.0,18.0,14.0,164.0,3.0,232.0,3.0,25.0,31.0,0.8064516129032258,189.0,1.0,3.0,20.0,26.0,22.0,212.0,1.0,True,1649.3177729239385,1344.6481585579882,304.66961436595034,1622.039888839177,1371.9260426427497,21.0,26.0,0.3333333333333333,23.8,30.8,0.4,25.1,26.2,0.6,23.0,27.333333333333332,0.3333333333333333,19.8,28.0,0.2,16.7,26.7,0.2,False
